Freq.	V(d5+)	V(d5u)
4.42588372362588e+001	(-5.40816193468887e+001dB,2.72198901625477e-002°)	(-6.11477725942325e+001dB,2.70165220164472e-002°)
4.43608643931394e+001	(-5.40816193424112e+001dB,2.72826384805092e-002°)	(-6.11477725897731e+001dB,2.70788015224595e-002°)
4.44631267469070e+001	(-5.40816193379049e+001dB,2.73455314481848e-002°)	(-6.11477725852924e+001dB,2.71412245974956e-002°)
4.45656248397465e+001	(-5.40816193334090e+001dB,2.74085693991477e-002°)	(-6.11477725807903e+001dB,2.72037915725157e-002°)
4.46683592150924e+001	(-5.40816193288685e+001dB,2.74717526674706e-002°)	(-6.11477725762691e+001dB,2.72665027792465e-002°)
4.47713304176324e+001	(-5.40816193243459e+001dB,2.75350815883252e-002°)	(-6.11477725717248e+001dB,2.73293585501685e-002°)
4.48745389933093e+001	(-5.40816193197395e+001dB,2.75985564971267e-002°)	(-6.11477725671612e+001dB,2.73923592185445e-002°)
4.49779854893249e+001	(-5.40816193151587e+001dB,2.76621777308182e-002°)	(-6.11477725625755e+001dB,2.74555051183926e-002°)
4.50816704541421e+001	(-5.40816193105095e+001dB,2.77259456263839e-002°)	(-6.11477725579704e+001dB,2.75187965845089e-002°)
4.51855944374883e+001	(-5.40816193059012e+001dB,2.77898605222369e-002°)	(-6.11477725533412e+001dB,2.75822339524504e-002°)
4.52897579903581e+001	(-5.40816193012088e+001dB,2.78539227568952e-002°)	(-6.11477725486920e+001dB,2.76458175585623e-002°)
4.53941616650164e+001	(-5.40816192965493e+001dB,2.79181326703639e-002°)	(-6.11477725440229e+001dB,2.77095477399583e-002°)
4.54988060150009e+001	(-5.40816192918522e+001dB,2.79824906028136e-002°)	(-6.11477725393304e+001dB,2.77734248345241e-002°)
4.56036915951256e+001	(-5.40816192871255e+001dB,2.80469968955585e-002°)	(-6.11477725346178e+001dB,2.78374491809342e-002°)
4.57088189614835e+001	(-5.40816192823532e+001dB,2.81116518905154e-002°)	(-6.11477725298816e+001dB,2.79016211186311e-002°)
4.58141886714494e+001	(-5.40816192775743e+001dB,2.81764559306111e-002°)	(-6.11477725251244e+001dB,2.79659409878544e-002°)
4.59198012836829e+001	(-5.40816192727967e+001dB,2.82414093594381e-002°)	(-6.11477725203453e+001dB,2.80304091296181e-002°)
4.60256573581316e+001	(-5.40816192679888e+001dB,2.83065125212821e-002°)	(-6.11477725155440e+001dB,2.80950258857259e-002°)
4.61317574560339e+001	(-5.40816192631428e+001dB,2.83717657612983e-002°)	(-6.11477725107212e+001dB,2.81597915987691e-002°)
4.62381021399220e+001	(-5.40816192582899e+001dB,2.84371694255379e-002°)	(-6.11477725058754e+001dB,2.82247066121273e-002°)
4.63446919736248e+001	(-5.40816192534064e+001dB,2.85027238607127e-002°)	(-6.11477725010061e+001dB,2.82897712699703e-002°)
4.64515275222709e+001	(-5.40816192484924e+001dB,2.85684294143564e-002°)	(-6.11477724961156e+001dB,2.83549859172704e-002°)
4.65586093522918e+001	(-5.40816192435711e+001dB,2.86342864349279e-002°)	(-6.11477724912033e+001dB,2.84203508997859e-002°)
4.66659380314248e+001	(-5.40816192386189e+001dB,2.87002952715081e-002°)	(-6.11477724862679e+001dB,2.84858665640729e-002°)
4.67735141287157e+001	(-5.40816192336437e+001dB,2.87664562740939e-002°)	(-6.11477724813099e+001dB,2.85515332574893e-002°)
4.68813382145224e+001	(-5.40816192286531e+001dB,2.88327697934784e-002°)	(-6.11477724763264e+001dB,2.86173513281869e-002°)
4.69894108605174e+001	(-5.40816192236157e+001dB,2.88992361811676e-002°)	(-6.11477724713212e+001dB,2.86833211251344e-002°)
4.70977326396912e+001	(-5.40816192185939e+001dB,2.89658557897707e-002°)	(-6.11477724662949e+001dB,2.87494429980981e-002°)
4.72063041263549e+001	(-5.40816192135407e+001dB,2.90326289723138e-002°)	(-6.11477724612460e+001dB,2.88157172976446e-002°)
4.73151258961439e+001	(-5.40816192084405e+001dB,2.90995560827726e-002°)	(-6.11477724561705e+001dB,2.88821443751456e-002°)
4.74241985260203e+001	(-5.40816192033322e+001dB,2.91666374761552e-002°)	(-6.11477724510735e+001dB,2.89487245828020e-002°)
4.75335225942763e+001	(-5.40816191982156e+001dB,2.92338735080620e-002°)	(-6.11477724459517e+001dB,2.90154582736066e-002°)
4.76430986805374e+001	(-5.40816191930438e+001dB,2.93012645348698e-002°)	(-6.11477724408087e+001dB,2.90823458013827e-002°)
4.77529273657649e+001	(-5.40816191878557e+001dB,2.93688109139755e-002°)	(-6.11477724356393e+001dB,2.91493875207482e-002°)
4.78630092322596e+001	(-5.40816191826512e+001dB,2.94365130034992e-002°)	(-6.11477724304455e+001dB,2.92165837871583e-002°)
4.79733448636647e+001	(-5.40816191774224e+001dB,2.95043711623956e-002°)	(-6.11477724252323e+001dB,2.92839349568886e-002°)
4.80839348449686e+001	(-5.40816191721691e+001dB,2.95723857504204e-002°)	(-6.11477724199910e+001dB,2.93514413870109e-002°)
4.81947797625085e+001	(-5.40816191668524e+001dB,2.96405571280321e-002°)	(-6.11477724147251e+001dB,2.94191034354424e-002°)
4.83058802039730e+001	(-5.40816191615500e+001dB,2.97088856569633e-002°)	(-6.11477724094375e+001dB,2.94869214609283e-002°)
4.84172367584057e+001	(-5.40816191562696e+001dB,2.97773716994794e-002°)	(-6.11477724041247e+001dB,2.95548958230236e-002°)
4.85288500162078e+001	(-5.40816191509176e+001dB,2.98460156183993e-002°)	(-6.11477723987860e+001dB,2.96230268821206e-002°)
4.86407205691419e+001	(-5.40816191455249e+001dB,2.99148177777457e-002°)	(-6.11477723934231e+001dB,2.96913149994464e-002°)
4.87528490103343e+001	(-5.40816191401228e+001dB,2.99837785424226e-002°)	(-6.11477723880374e+001dB,2.97597605370599e-002°)
4.88652359342790e+001	(-5.40816191347110e+001dB,3.00528982780530e-002°)	(-6.11477723826244e+001dB,2.98283638578418e-002°)
4.89778819368403e+001	(-5.40816191292349e+001dB,3.01221773509082e-002°)	(-6.11477723771873e+001dB,2.98971253255281e-002°)
4.90907876152560e+001	(-5.40816191237411e+001dB,3.01916161284276e-002°)	(-6.11477723717253e+001dB,2.99660453046818e-002°)
4.92039535681407e+001	(-5.40816191182842e+001dB,3.02612149790236e-002°)	(-6.11477723662389e+001dB,3.00351241607087e-002°)
4.93173803954892e+001	(-5.40816191127548e+001dB,3.03309742712786e-002°)	(-6.11477723607250e+001dB,3.01043622598535e-002°)
4.94310686986791e+001	(-5.40816191071761e+001dB,3.04008943751370e-002°)	(-6.11477723551870e+001dB,3.01737599692157e-002°)
4.95450190804746e+001	(-5.40816191015872e+001dB,3.04709756614355e-002°)	(-6.11477723496236e+001dB,3.02433176567322e-002°)
4.96592321450292e+001	(-5.40816190959955e+001dB,3.05412185017944e-002°)	(-6.11477723440340e+001dB,3.03130356911867e-002°)
4.97737084978892e+001	(-5.40816190903700e+001dB,3.06116232685096e-002°)	(-6.11477723384198e+001dB,3.03829144422211e-002°)
4.98884487459968e+001	(-5.40816190847025e+001dB,3.06821903348066e-002°)	(-6.11477723327788e+001dB,3.04529542803223e-002°)
5.00034534976934e+001	(-5.40816190790164e+001dB,3.07529200749449e-002°)	(-6.11477723271120e+001dB,3.05231555768328e-002°)
5.01187233627228e+001	(-5.40816190733194e+001dB,3.08238128639184e-002°)	(-6.11477723214186e+001dB,3.05935187039522e-002°)
5.02342589522342e+001	(-5.40816190675879e+001dB,3.08948690775459e-002°)	(-6.11477723156991e+001dB,3.06640440347403e-002°)
5.03500608787860e+001	(-5.40816190617828e+001dB,3.09660890923851e-002°)	(-6.11477723099517e+001dB,3.07347319431087e-002°)
5.04661297563483e+001	(-5.40816190560445e+001dB,3.10374732865540e-002°)	(-6.11477723041803e+001dB,3.08055828038472e-002°)
5.05824662003069e+001	(-5.40816190502166e+001dB,3.11090220379391e-002°)	(-6.11477722983828e+001dB,3.08765969925942e-002°)
5.06990708274659e+001	(-5.40816190443695e+001dB,3.11807357262068e-002°)	(-6.11477722925554e+001dB,3.09477748858507e-002°)
5.08159442560515e+001	(-5.40816190385029e+001dB,3.12526147315177e-002°)	(-6.11477722867031e+001dB,3.10191168610045e-002°)
5.09330871057150e+001	(-5.40816190326323e+001dB,3.13246594350204e-002°)	(-6.11477722808232e+001dB,3.10906232962986e-002°)
5.10504999975361e+001	(-5.40816190266717e+001dB,3.13968702183950e-002°)	(-6.11477722749155e+001dB,3.11622945708519e-002°)
5.11681835540262e+001	(-5.40816190207615e+001dB,3.14692474650107e-002°)	(-6.11477722689809e+001dB,3.12341310646607e-002°)
5.12861383991319e+001	(-5.40816190147533e+001dB,3.15417915580639e-002°)	(-6.11477722630208e+001dB,3.13061331585947e-002°)
5.14043651582380e+001	(-5.40816190087484e+001dB,3.16145028825081e-002°)	(-6.11477722570326e+001dB,3.13783012343970e-002°)
5.15228644581710e+001	(-5.40816190027076e+001dB,3.16873818237548e-002°)	(-6.11477722510163e+001dB,3.14506356746933e-002°)
5.16416369272025e+001	(-5.40816189966777e+001dB,3.17604287683532e-002°)	(-6.11477722449697e+001dB,3.15231368629904e-002°)
5.17606831950521e+001	(-5.40816189905727e+001dB,3.18336441032576e-002°)	(-6.11477722388982e+001dB,3.15958051836924e-002°)
5.18800038928915e+001	(-5.40816189844470e+001dB,3.19070282168917e-002°)	(-6.11477722327994e+001dB,3.16686410220750e-002°)
5.19995996533469e+001	(-5.40816189783084e+001dB,3.19805814983356e-002°)	(-6.11477722266710e+001dB,3.17416447642993e-002°)
5.21194711105034e+001	(-5.40816189721333e+001dB,3.20543043374580e-002°)	(-6.11477722205120e+001dB,3.18148167974198e-002°)
5.22396188999073e+001	(-5.40816189659216e+001dB,3.21281971251232e-002°)	(-6.11477722143266e+001dB,3.18881575093988e-002°)
5.23600436585703e+001	(-5.40816189596965e+001dB,3.22022602532459e-002°)	(-6.11477722081143e+001dB,3.19616672890779e-002°)
5.24807460249725e+001	(-5.40816189534501e+001dB,3.22764941143891e-002°)	(-6.11477722018710e+001dB,3.20353465261897e-002°)
5.26017266390659e+001	(-5.40816189471667e+001dB,3.23508991021337e-002°)	(-6.11477721955995e+001dB,3.21091956113781e-002°)
5.27229861422775e+001	(-5.40816189408305e+001dB,3.24254756109081e-002°)	(-6.11477721893007e+001dB,3.21832149361883e-002°)
5.28445251775133e+001	(-5.40816189344960e+001dB,3.25002240362983e-002°)	(-6.11477721829713e+001dB,3.22574048930523e-002°)
5.29663443891610e+001	(-5.40816189281163e+001dB,3.25751447744061e-002°)	(-6.11477721766130e+001dB,3.23317658753223e-002°)
5.30884444230940e+001	(-5.40816189217068e+001dB,3.26502382225558e-002°)	(-6.11477721702241e+001dB,3.24062982772470e-002°)
5.32108259266746e+001	(-5.40816189152596e+001dB,3.27255047788644e-002°)	(-6.11477721638083e+001dB,3.24810024939984e-002°)
5.33334895487573e+001	(-5.40816189088370e+001dB,3.28009448425589e-002°)	(-6.11477721573609e+001dB,3.25558789216413e-002°)
5.34564359396923e+001	(-5.40816189022983e+001dB,3.28765588131738e-002°)	(-6.11477721508839e+001dB,3.26309279571626e-002°)
5.35796657513293e+001	(-5.40816188958074e+001dB,3.29523470921184e-002°)	(-6.11477721443772e+001dB,3.27061499984672e-002°)
5.37031796370204e+001	(-5.40816188892314e+001dB,3.30283100808030e-002°)	(-6.11477721378411e+001dB,3.27815454443744e-002°)
5.38269782516240e+001	(-5.40816188826403e+001dB,3.31044481821878e-002°)	(-6.11477721312733e+001dB,3.28571146946159e-002°)
5.39510622515079e+001	(-5.40816188760420e+001dB,3.31807618000001e-002°)	(-6.11477721246760e+001dB,3.29328581498574e-002°)
5.40754322945532e+001	(-5.40816188694128e+001dB,3.32572513387411e-002°)	(-6.11477721180498e+001dB,3.30087762116851e-002°)
5.42000890401575e+001	(-5.40816188626978e+001dB,3.33339172037991e-002°)	(-6.11477721113912e+001dB,3.30848692825996e-002°)
5.43250331492384e+001	(-5.40816188559830e+001dB,3.34107598018730e-002°)	(-6.11477721047035e+001dB,3.31611377660441e-002°)
5.44502652842372e+001	(-5.40816188492602e+001dB,3.34877795404341e-002°)	(-6.11477720979814e+001dB,3.32375820663739e-002°)
5.45757861091221e+001	(-5.40816188424903e+001dB,3.35649768276459e-002°)	(-6.11477720912321e+001dB,3.33142025889065e-002°)
5.47015962893922e+001	(-5.40816188357045e+001dB,3.36423520728797e-002°)	(-6.11477720844502e+001dB,3.33909997398626e-002°)
5.48276964920804e+001	(-5.40816188288713e+001dB,3.37199056863250e-002°)	(-6.11477720776375e+001dB,3.34679739264145e-002°)
5.49540873857574e+001	(-5.40816188220062e+001dB,3.37976380792126e-002°)	(-6.11477720707916e+001dB,3.35451255566680e-002°)
5.50807696405353e+001	(-5.40816188150934e+001dB,3.38755496635748e-002°)	(-6.11477720639165e+001dB,3.36224550396816e-002°)
5.52077439280707e+001	(-5.40816188081563e+001dB,3.39536408525705e-002°)	(-6.11477720570084e+001dB,3.36999627854358e-002°)
5.53350109215686e+001	(-5.40816188012102e+001dB,3.40319120603376e-002°)	(-6.11477720500683e+001dB,3.37776492048752e-002°)
5.54625712957860e+001	(-5.40816187942472e+001dB,3.41103637017754e-002°)	(-6.11477720430953e+001dB,3.38555147098776e-002°)
5.55904257270353e+001	(-5.40816187872204e+001dB,3.41889961927195e-002°)	(-6.11477720360918e+001dB,3.39335597132875e-002°)
5.57185748931879e+001	(-5.40816187801217e+001dB,3.42678099499718e-002°)	(-6.11477720290559e+001dB,3.40117846288841e-002°)
5.58470194736780e+001	(-5.40816187730525e+001dB,3.43468053918144e-002°)	(-6.11477720219854e+001dB,3.40901898713999e-002°)
5.59757601495059e+001	(-5.40816187659190e+001dB,3.44259829366784e-002°)	(-6.11477720148851e+001dB,3.41687758565466e-002°)
5.61047976032419e+001	(-5.40816187587835e+001dB,3.45053430046785e-002°)	(-6.11477720077501e+001dB,3.42475430009648e-002°)
5.62341325190298e+001	(-5.40816187515990e+001dB,3.45848860162878e-002°)	(-6.11477720005842e+001dB,3.43264917222790e-002°)
5.63637655825903e+001	(-5.40816187443575e+001dB,3.46646123932999e-002°)	(-6.11477719933821e+001dB,3.44056224390530e-002°)
5.64936974812251e+001	(-5.40816187371213e+001dB,3.47445225585645e-002°)	(-6.11477719861492e+001dB,3.44849355708422e-002°)
5.66239289038201e+001	(-5.40816187298357e+001dB,3.48246169356364e-002°)	(-6.11477719788820e+001dB,3.45644315381475e-002°)
5.67544605408495e+001	(-5.40816187225082e+001dB,3.49048959490937e-002°)	(-6.11477719715810e+001dB,3.46441107624500e-002°)
5.68852930843789e+001	(-5.40816187151465e+001dB,3.49853600247032e-002°)	(-6.11477719642482e+001dB,3.47239736662043e-002°)
5.70164272280695e+001	(-5.40816187077348e+001dB,3.50660095889394e-002°)	(-6.11477719568813e+001dB,3.48040206728290e-002°)
5.71478636671814e+001	(-5.40816187003434e+001dB,3.51468450696845e-002°)	(-6.11477719494770e+001dB,3.48842522067160e-002°)
5.72796030985776e+001	(-5.40816186928860e+001dB,3.52278668952057e-002°)	(-6.11477719420412e+001dB,3.49646686932605e-002°)
5.74116462207274e+001	(-5.40816186854094e+001dB,3.53090754952555e-002°)	(-6.11477719345706e+001dB,3.50452705588119e-002°)
5.75439937337104e+001	(-5.40816186778744e+001dB,3.53904713002246e-002°)	(-6.11477719270645e+001dB,3.51260582307100e-002°)
5.76766463392197e+001	(-5.40816186703121e+001dB,3.54720547417841e-002°)	(-6.11477719195267e+001dB,3.52070321372929e-002°)
5.78096047405665e+001	(-5.40816186626989e+001dB,3.55538262524368e-002°)	(-6.11477719119531e+001dB,3.52881927078661e-002°)
5.79428696426827e+001	(-5.40816186550971e+001dB,3.56357862658923e-002°)	(-6.11477719043423e+001dB,3.53695403727281e-002°)
5.80764417521258e+001	(-5.40816186474283e+001dB,3.57179352164090e-002°)	(-6.11477718966966e+001dB,3.54510755631823e-002°)
5.82103217770817e+001	(-5.40816186397239e+001dB,3.58002735396762e-002°)	(-6.11477718890186e+001dB,3.55327987115259e-002°)
5.83445104273691e+001	(-5.40816186319990e+001dB,3.58828016723185e-002°)	(-6.11477718813022e+001dB,3.56147102510294e-002°)
5.84790084144426e+001	(-5.40816186241990e+001dB,3.59655200516226e-002°)	(-6.11477718735517e+001dB,3.56968106159908e-002°)
5.86138164513974e+001	(-5.40816186163861e+001dB,3.60484291164759e-002°)	(-6.11477718657645e+001dB,3.57791002416910e-002°)
5.87489352529722e+001	(-5.40816186085290e+001dB,3.61315293062210e-002°)	(-6.11477718579422e+001dB,3.58615795644217e-002°)
5.88843655355534e+001	(-5.40816186006821e+001dB,3.62148210617461e-002°)	(-6.11477718500834e+001dB,3.59442490214784e-002°)
5.90201080171789e+001	(-5.40816185927749e+001dB,3.62983048243602e-002°)	(-6.11477718421885e+001dB,3.60271090511666e-002°)
5.91561634175419e+001	(-5.40816185848074e+001dB,3.63819810366717e-002°)	(-6.11477718342576e+001dB,3.61101600927992e-002°)
5.92925324579945e+001	(-5.40816185768261e+001dB,3.64658501425101e-002°)	(-6.11477718262884e+001dB,3.61934025866977e-002°)
5.94292158615517e+001	(-5.40816185687764e+001dB,3.65499125862981e-002°)	(-6.11477718182833e+001dB,3.62768369742127e-002°)
5.95662143528955e+001	(-5.40816185607359e+001dB,3.66341688140961e-002°)	(-6.11477718102427e+001dB,3.63604636977029e-002°)
5.97035286583781e+001	(-5.40816185526266e+001dB,3.67186192722732e-002°)	(-6.11477718021636e+001dB,3.64442832005431e-002°)
5.98411595060264e+001	(-5.40816185444717e+001dB,3.68032644087036e-002°)	(-6.11477717940474e+001dB,3.65282959271362e-002°)
5.99791076255454e+001	(-5.40816185363022e+001dB,3.68881046722218e-002°)	(-6.11477717858939e+001dB,3.66125023229076e-002°)
6.01173737483222e+001	(-5.40816185280945e+001dB,3.69731405125559e-002°)	(-6.11477717777019e+001dB,3.66969028343064e-002°)
6.02559586074302e+001	(-5.40816185198484e+001dB,3.70583723806384e-002°)	(-6.11477717694721e+001dB,3.67814979088198e-002°)
6.03948629376324e+001	(-5.40816185115639e+001dB,3.71438007282410e-002°)	(-6.11477717612050e+001dB,3.68662879949608e-002°)
6.05340874753857e+001	(-5.40816185032484e+001dB,3.72294260084609e-002°)	(-6.11477717529000e+001dB,3.69512735422749e-002°)
6.06736329588449e+001	(-5.40816184948706e+001dB,3.73152486750368e-002°)	(-6.11477717445569e+001dB,3.70364550013468e-002°)
6.08135001278661e+001	(-5.40816184864616e+001dB,3.74012691831739e-002°)	(-6.11477717361745e+001dB,3.71218328237941e-002°)
6.09536897240112e+001	(-5.40816184779977e+001dB,3.74874879888163e-002°)	(-6.11477717277535e+001dB,3.72074074622842e-002°)
6.10942024905515e+001	(-5.40816184695412e+001dB,3.75739055493792e-002°)	(-6.11477717192942e+001dB,3.72931793705245e-002°)
6.12350391724716e+001	(-5.40816184609826e+001dB,3.76605223225583e-002°)	(-6.11477717107954e+001dB,3.73791490032650e-002°)
6.13762005164737e+001	(-5.40816184524389e+001dB,3.77473387680443e-002°)	(-6.11477717022572e+001dB,3.74653168163049e-002°)
6.15176872709811e+001	(-5.40816184438474e+001dB,3.78343553459252e-002°)	(-6.11477716936799e+001dB,3.75516832665002e-002°)
6.16595001861425e+001	(-5.40816184352002e+001dB,3.79215725175205e-002°)	(-6.11477716850632e+001dB,3.76382488117539e-002°)
6.18016400138358e+001	(-5.40816184265204e+001dB,3.80089907452773e-002°)	(-6.11477716764065e+001dB,3.77250139110259e-002°)
6.19441075076723e+001	(-5.40816184178078e+001dB,3.80966104927334e-002°)	(-6.11477716677084e+001dB,3.78119790243310e-002°)
6.20869034230005e+001	(-5.40816184090155e+001dB,3.81844322242200e-002°)	(-6.11477716589726e+001dB,3.78991446127586e-002°)
6.22300285169101e+001	(-5.40816184002292e+001dB,3.82724564057245e-002°)	(-6.11477716501954e+001dB,3.79865111384399e-002°)
6.23734835482361e+001	(-5.40816183913861e+001dB,3.83606835036723e-002°)	(-6.11477716413788e+001dB,3.80740790645887e-002°)
6.25172692775627e+001	(-5.40816183825252e+001dB,3.84491139860011e-002°)	(-6.11477716325198e+001dB,3.81618488554713e-002°)
6.26613864672277e+001	(-5.40816183736150e+001dB,3.85377483214651e-002°)	(-6.11477716236201e+001dB,3.82498209764392e-002°)
