Freq.	V(ol5)	V(ol9)	V(ol10)	V(ol12)	V(ol15)	V(ol20)
2.09411245585075e+001	(5.96020429047539e+001dB,-1.54258857378243e-002°)	(6.12205122420454e+001dB,-1.68188783233484e-002°)	(6.16512386255088e+001dB,-1.72911289651871e-002°)	(6.25489874885897e+001dB,-1.83915057051451e-002°)	(6.40062199126377e+001dB,-2.05130226973243e-002°)	(6.68651806075290e+001dB,-2.60314871738982e-002°)
2.09893988362338e+001	(5.96020429033545e+001dB,-1.54614460753829e-002°)	(6.12205122403213e+001dB,-1.68576498398582e-002°)	(6.16512386236614e+001dB,-1.73309891316160e-002°)	(6.25489874865174e+001dB,-1.84339025014703e-002°)	(6.40062199101196e+001dB,-2.05603100944050e-002°)	(6.68651806033868e+001dB,-2.60914959410562e-002°)
2.10377843976633e+001	(5.96020429018643e+001dB,-1.54970883878247e-002°)	(6.12205122386122e+001dB,-1.68965107339732e-002°)	(6.16512386218611e+001dB,-1.73709411853120e-002°)	(6.25489874844521e+001dB,-1.84763970325189e-002°)	(6.40062199075143e+001dB,-2.06077064999886e-002°)	(6.68651805992506e+001dB,-2.61516430427274e-002°)
2.10862814993314e+001	(5.96020429003966e+001dB,-1.55328128643230e-002°)	(6.12205122368679e+001dB,-1.69354612116328e-002°)	(6.16512386199989e+001dB,-1.74109853378798e-002°)	(6.25489874823943e+001dB,-1.85189895235942e-002°)	(6.40062199049577e+001dB,-2.06552121656861e-002°)	(6.68651805950205e+001dB,-2.62119287975060e-002°)
2.11348903983650e+001	(5.96020428989799e+001dB,-1.55686196943348e-002°)	(6.12205122351234e+001dB,-1.69745014794164e-002°)	(6.16512386181741e+001dB,-1.74511218018276e-002°)	(6.25489874802858e+001dB,-1.85616802003942e-002°)	(6.40062199022996e+001dB,-2.07028273430129e-002°)	(6.68651805909086e+001dB,-2.62723535256566e-002°)
2.11836113524835e+001	(5.96020428974472e+001dB,-1.56045090674078e-002°)	(6.12205122333614e+001dB,-1.70136317442778e-002°)	(6.16512386162941e+001dB,-1.74913507897700e-002°)	(6.25489874781782e+001dB,-1.86044692893700e-002°)	(6.40062198997352e+001dB,-2.07505522848814e-002°)	(6.68651805866833e+001dB,-2.63329175468496e-002°)
2.12324446200007e+001	(5.96020428959986e+001dB,-1.56404811741802e-002°)	(6.12205122316001e+001dB,-1.70528522137167e-002°)	(6.16512386144242e+001dB,-1.75316725151272e-002°)	(6.25489874760808e+001dB,-1.86473570174046e-002°)	(6.40062198971137e+001dB,-2.07983872439673e-002°)	(6.68651805824825e+001dB,-2.63936211826038e-002°)
2.12813904598256e+001	(5.96020428944780e+001dB,-1.56765362050947e-002°)	(6.12205122298392e+001dB,-1.70921630956763e-002°)	(6.16512386125629e+001dB,-1.75720871916782e-002°)	(6.25489874739559e+001dB,-1.86903436118041e-002°)	(6.40062198944441e+001dB,-2.08463324739077e-002°)	(6.68651805781672e+001dB,-2.64544647543448e-002°)
2.13304491314643e+001	(5.96020428929918e+001dB,-1.57126743515005e-002°)	(6.12205122280852e+001dB,-1.71315645985911e-002°)	(6.16512386106865e+001dB,-1.76125950336503e-002°)	(6.25489874718177e+001dB,-1.87334293005090e-002°)	(6.40062198918061e+001dB,-2.08943882290927e-002°)	(6.68651805739579e+001dB,-2.65154485853247e-002°)
2.13796208950208e+001	(5.96020428914590e+001dB,-1.57488958048535e-002°)	(6.12205122262958e+001dB,-1.71710569312810e-002°)	(6.16512386087425e+001dB,-1.76531962557061e-002°)	(6.25489874696711e+001dB,-1.87766143119662e-002°)	(6.40062198891396e+001dB,-2.09425547641664e-002°)	(6.68651805696270e+001dB,-2.65765729981845e-002°)
2.14289060111991e+001	(5.96020428899806e+001dB,-1.57852007573781e-002°)	(6.12205122245016e+001dB,-1.72106403031910e-002°)	(6.16512386068967e+001dB,-1.76938910734426e-002°)	(6.25489874675430e+001dB,-1.88198988751959e-002°)	(6.40062198864658e+001dB,-2.09908323345528e-002°)	(6.68651805653099e+001dB,-2.66378383174095e-002°)
2.14783047413038e+001	(5.96020428884381e+001dB,-1.58215894013460e-002°)	(6.12205122226330e+001dB,-1.72503149240504e-002°)	(6.16512386049871e+001dB,-1.77346797022933e-002°)	(6.25489874653802e+001dB,-1.88632832195739e-002°)	(6.40062198837972e+001dB,-2.10392211962456e-002°)	(6.68651805609854e+001dB,-2.66992448677586e-002°)
2.15278173472422e+001	(5.96020428869701e+001dB,-1.58580619299361e-002°)	(6.12205122208863e+001dB,-1.72900810045967e-002°)	(6.16512386030663e+001dB,-1.77755623586220e-002°)	(6.25489874632101e+001dB,-1.89067675751786e-002°)	(6.40062198810776e+001dB,-2.10877216056617e-002°)	(6.68651805566488e+001dB,-2.67607929747875e-002°)
2.15774440915251e+001	(5.96020428854011e+001dB,-1.58946185362048e-002°)	(6.12205122190462e+001dB,-1.73299387552416e-002°)	(6.16512386011726e+001dB,-1.78165392592614e-002°)	(6.25489874610359e+001dB,-1.89503521725669e-002°)	(6.40062198783933e+001dB,-2.11363338201534e-002°)	(6.68651805522709e+001dB,-2.68224829647308e-002°)
2.16271852372687e+001	(5.96020428839125e+001dB,-1.59312594143000e-002°)	(6.12205122172057e+001dB,-1.73698883874901e-002°)	(6.16512385992199e+001dB,-1.78576106212923e-002°)	(6.25489874588657e+001dB,-1.89940372428371e-002°)	(6.40062198756606e+001dB,-2.11850580972560e-002°)	(6.68651805479079e+001dB,-2.68843151648328e-002°)
2.16770410481954e+001	(5.96020428823566e+001dB,-1.59679847582207e-002°)	(6.12205122153611e+001dB,-1.74099301131436e-002°)	(6.16512385972481e+001dB,-1.78987766625516e-002°)	(6.25489874566571e+001dB,-1.90378230175112e-002°)	(6.40062198729253e+001dB,-2.12338946954104e-002°)	(6.68651805434946e+001dB,-2.69462899027218e-002°)
2.17270117886359e+001	(5.96020428808305e+001dB,-1.60047947628567e-002°)	(6.12205122135535e+001dB,-1.74500641445807e-002°)	(6.16512385952632e+001dB,-1.79400376013098e-002°)	(6.25489874544468e+001dB,-1.90817097288166e-002°)	(6.40062198701532e+001dB,-2.12828438734614e-002°)	(6.68651805390944e+001dB,-2.70084075071765e-002°)
2.17770977235300e+001	(5.96020428792199e+001dB,-1.60416896231618e-002°)	(6.12205122116746e+001dB,-1.74902906943736e-002°)	(6.16512385932986e+001dB,-1.79813936563965e-002°)	(6.25489874522370e+001dB,-1.91256976094408e-002°)	(6.40062198674130e+001dB,-2.13319058910986e-002°)	(6.68651805346356e+001dB,-2.70706683073163e-002°)
2.18272991184285e+001	(5.96020428776906e+001dB,-1.60786695350534e-002°)	(6.12205122097771e+001dB,-1.75306099759034e-002°)	(6.16512385913844e+001dB,-1.80228450471399e-002°)	(6.25489874500020e+001dB,-1.91697868925473e-002°)	(6.40062198646875e+001dB,-2.13810810084030e-002°)	(6.68651805301295e+001dB,-2.71330726332769e-002°)
2.18776162394940e+001	(5.96020428761069e+001dB,-1.61157346943456e-002°)	(6.12205122079192e+001dB,-1.75710222030555e-002°)	(6.16512385894504e+001dB,-1.80643919931667e-002°)	(6.25489874477625e+001dB,-1.92139778119377e-002°)	(6.40062198618821e+001dB,-2.14303694858651e-002°)	(6.68651805256489e+001dB,-2.71956208161445e-002°)
2.19280493535029e+001	(5.96020428745343e+001dB,-1.61528852976750e-002°)	(6.12205122060389e+001dB,-1.76115275899676e-002°)	(6.16512385874193e+001dB,-1.81060347145945e-002°)	(6.25489874455140e+001dB,-1.92582706018986e-002°)	(6.40062198590767e+001dB,-2.14797715850016e-002°)	(6.68651805211378e+001dB,-2.72583131873696e-002°)
2.19785987278467e+001	(5.96020428729450e+001dB,-1.61901215419583e-002°)	(6.12205122041774e+001dB,-1.76521263514774e-002°)	(6.16512385854124e+001dB,-1.81477734324600e-002°)	(6.25489874432992e+001dB,-1.93026654973595e-002°)	(6.40062198562428e+001dB,-2.15292875676678e-002°)	(6.68651805166214e+001dB,-2.73211500794186e-002°)
2.20292646305330e+001	(5.96020428712966e+001dB,-1.62274436245405e-002°)	(6.12205122022553e+001dB,-1.76928187026758e-002°)	(6.16512385834065e+001dB,-1.81896083680086e-002°)	(6.25489874410250e+001dB,-1.93471627334926e-002°)	(6.40062198534263e+001dB,-2.15789176965050e-002°)	(6.68651805120726e+001dB,-2.73841318253633e-002°)
2.20800473301874e+001	(5.96020428697456e+001dB,-1.62648517435894e-002°)	(6.12205122003346e+001dB,-1.77336048594343e-002°)	(6.16512385814141e+001dB,-1.82315397430720e-002°)	(6.25489874387010e+001dB,-1.93917625462386e-002°)	(6.40062198506249e+001dB,-2.16286622346424e-002°)	(6.68651805075190e+001dB,-2.74472587592109e-002°)
2.21309470960548e+001	(5.96020428681296e+001dB,-1.63023460971378e-002°)	(6.12205121984180e+001dB,-1.77744850380025e-002°)	(6.16512385793803e+001dB,-1.82735677798512e-002°)	(6.25489874364164e+001dB,-1.94364651722582e-002°)	(6.40062198477583e+001dB,-2.16785214456220e-002°)	(6.68651805029304e+001dB,-2.75105312155598e-002°)
2.21819641980006e+001	(5.96020428664663e+001dB,-1.63399268840097e-002°)	(6.12205121965113e+001dB,-1.78154594551350e-002°)	(6.16512385773544e+001dB,-1.83156927012773e-002°)	(6.25489874341064e+001dB,-1.94812708484167e-002°)	(6.40062198448947e+001dB,-2.17284955939604e-002°)	(6.68651804982474e+001dB,-2.75739495296863e-002°)
2.22330989065124e+001	(5.96020428648968e+001dB,-1.63775943037169e-002°)	(6.12205121945870e+001dB,-1.78565283280185e-002°)	(6.16512385753033e+001dB,-1.83579147306239e-002°)	(6.25489874317934e+001dB,-1.95261798123195e-002°)	(6.40062198419911e+001dB,-2.17785849445088e-002°)	(6.68651804936336e+001dB,-2.76375140383437e-002°)
2.22843514927014e+001	(5.96020428632564e+001dB,-1.64153485556620e-002°)	(6.12205121926437e+001dB,-1.78976918743925e-002°)	(6.16512385732486e+001dB,-1.84002340917918e-002°)	(6.25489874294622e+001dB,-1.95711923020344e-002°)	(6.40062198391518e+001dB,-2.18287897630951e-002°)	(6.68651804889852e+001dB,-2.77012250782170e-002°)
2.23357222283037e+001	(5.96020428615882e+001dB,-1.64531898400940e-002°)	(6.12205121907232e+001dB,-1.79389503125874e-002°)	(6.16512385711892e+001dB,-1.84426510091534e-002°)	(6.25489874271434e+001dB,-1.96163085562830e-002°)	(6.40062198361827e+001dB,-2.18791103154173e-002°)	(6.68651804843111e+001dB,-2.77650829871233e-002°)
2.23872113856818e+001	(5.96020428599814e+001dB,-1.64911183578109e-002°)	(6.12205121887612e+001dB,-1.79803038612203e-002°)	(6.16512385691204e+001dB,-1.84851657075876e-002°)	(6.25489874247933e+001dB,-1.96615288141683e-002°)	(6.40062198332546e+001dB,-2.19295468686944e-002°)	(6.68651804796274e+001dB,-2.78290881036816e-002°)
2.24388192378261e+001	(5.96020428583195e+001dB,-1.65291343096877e-002°)	(6.12205121867579e+001dB,-1.80217527395426e-002°)	(6.16512385669869e+001dB,-1.85277784123864e-002°)	(6.25489874224731e+001dB,-1.97068533155805e-002°)	(6.40062198303314e+001dB,-2.19800996902466e-002°)	(6.68651804749274e+001dB,-2.78932407672202e-002°)
2.24905460583562e+001	(5.96020428566250e+001dB,-1.65672378973220e-002°)	(6.12205121847829e+001dB,-1.80632971674560e-002°)	(6.16512385648968e+001dB,-1.85704893497067e-002°)	(6.25489874200529e+001dB,-1.97522823005342e-002°)	(6.40062198274051e+001dB,-2.20307690480805e-002°)	(6.68651804701122e+001dB,-2.79575413175531e-002°)
2.25423921215227e+001	(5.96020428550032e+001dB,-1.66054293229356e-002°)	(6.12205121827821e+001dB,-1.81049373651129e-002°)	(6.16512385628064e+001dB,-1.86132987459052e-002°)	(6.25489874176979e+001dB,-1.97978160102610e-002°)	(6.40062198244223e+001dB,-2.20815552107043e-002°)	(6.68651804653720e+001dB,-2.80219900962026e-002°)
2.25943577022082e+001	(5.96020428533000e+001dB,-1.66437087887228e-002°)	(6.12205121807744e+001dB,-1.81466735533245e-002°)	(6.16512385607269e+001dB,-1.86562068279776e-002°)	(6.25489874153050e+001dB,-1.98434546859429e-002°)	(6.40062198214879e+001dB,-2.21324584476467e-002°)	(6.68651804606120e+001dB,-2.80865874445663e-002°)
2.26464430759290e+001	(5.96020428516317e+001dB,-1.66820764978589e-002°)	(6.12205121787797e+001dB,-1.81885059534135e-002°)	(6.16512385585998e+001dB,-1.86992138232927e-002°)	(6.25489874129096e+001dB,-1.98891985696320e-002°)	(6.40062198185031e+001dB,-2.21834790285410e-002°)	(6.68651804557259e+001dB,-2.81513337047915e-002°)
2.26986485188366e+001	(5.96020428498729e+001dB,-1.67205326535260e-002°)	(6.12205121767679e+001dB,-1.82304347871082e-002°)	(6.16512385564708e+001dB,-1.87423199599667e-002°)	(6.25489874105152e+001dB,-1.99350479038660e-002°)	(6.40062198154728e+001dB,-2.22346172239054e-002°)	(6.68651804509271e+001dB,-2.82162292208420e-002°)
2.27509743077191e+001	(5.96020428481744e+001dB,-1.67590774599023e-002°)	(6.12205121747468e+001dB,-1.82724602767273e-002°)	(6.16512385543356e+001dB,-1.87855254665346e-002°)	(6.25489874081267e+001dB,-1.99810029317445e-002°)	(6.40062198124660e+001dB,-2.22858733050446e-002°)	(6.68651804460970e+001dB,-2.82812743364055e-002°)
2.28034207200025e+001	(5.96020428464760e+001dB,-1.67977111212344e-002°)	(6.12205121726876e+001dB,-1.83145826450256e-002°)	(6.16512385521957e+001dB,-1.88288305720714e-002°)	(6.25489874056937e+001dB,-2.00270638968012e-002°)	(6.40062198094735e+001dB,-2.23372475436900e-002°)	(6.68651804412437e+001dB,-2.83464693963712e-002°)
2.28559880337527e+001	(5.96020428447655e+001dB,-1.68364338423299e-002°)	(6.12205121706917e+001dB,-1.83568021155438e-002°)	(6.16512385500084e+001dB,-1.88722355060842e-002°)	(6.25489874031961e+001dB,-2.00732310432003e-002°)	(6.40062198064057e+001dB,-2.23887402119940e-002°)	(6.68651804362884e+001dB,-2.84118147461401e-002°)
2.29086765276761e+001	(5.96020428430410e+001dB,-1.68752458284901e-002°)	(6.12205121686050e+001dB,-1.83991189118024e-002°)	(6.16512385478238e+001dB,-1.89157404988101e-002°)	(6.25489874007321e+001dB,-2.01195046159398e-002°)	(6.40062198033330e+001dB,-2.24403515831447e-002°)	(6.68651804314193e+001dB,-2.84773107327773e-002°)
2.29614864811220e+001	(5.96020428412954e+001dB,-1.69141472854772e-002°)	(6.12205121665528e+001dB,-1.84415332584230e-002°)	(6.16512385456954e+001dB,-1.89593457810227e-002°)	(6.25489873982878e+001dB,-2.01658848603270e-002°)	(6.40062198002956e+001dB,-2.24920819308837e-002°)	(6.68651804264201e+001dB,-2.85429577028320e-002°)
2.30144181740834e+001	(5.96020428395585e+001dB,-1.69531384196019e-002°)	(6.12205121644795e+001dB,-1.84840453801662e-002°)	(6.16512385434981e+001dB,-1.90030515836428e-002°)	(6.25489873958180e+001dB,-2.02123720221604e-002°)	(6.40062197971883e+001dB,-2.25439315292103e-002°)	(6.68651804214761e+001dB,-2.86087560049618e-002°)
2.30674718871990e+001	(5.96020428378064e+001dB,-1.69922194375435e-002°)	(6.12205121624060e+001dB,-1.85266555024709e-002°)	(6.16512385412965e+001dB,-1.90468581385337e-002°)	(6.25489873933475e+001dB,-2.02589663479674e-002°)	(6.40062197941324e+001dB,-2.25959006533377e-002°)	(6.68651804165204e+001dB,-2.86747059878045e-002°)
2.31206479017543e+001	(5.96020428360936e+001dB,-1.70313905466116e-002°)	(6.12205121603229e+001dB,-1.85693638512314e-002°)	(6.16512385390976e+001dB,-1.90907656779689e-002°)	(6.25489873908619e+001dB,-2.03056680847537e-002°)	(6.40062197910092e+001dB,-2.26479895784947e-002°)	(6.68651804114468e+001dB,-2.87408080006708e-002°)
2.31739464996831e+001	(5.96020428343340e+001dB,-1.70706519543215e-002°)	(6.12205121582597e+001dB,-1.86121706529459e-002°)	(6.16512385369137e+001dB,-1.91347744347683e-002°)	(6.25489873882966e+001dB,-2.03524774799761e-002°)	(6.40062197878534e+001dB,-2.27001985809406e-002°)	(6.68651804064276e+001dB,-2.88070623945927e-002°)
2.32273679635694e+001	(5.96020428325547e+001dB,-1.71100038688844e-002°)	(6.12205121561199e+001dB,-1.86550761343666e-002°)	(6.16512385346227e+001dB,-1.91788846419954e-002°)	(6.25489873857779e+001dB,-2.03993947821075e-002°)	(6.40062197847149e+001dB,-2.27525279376114e-002°)	(6.68651804013556e+001dB,-2.88734695204927e-002°)
2.32809125766484e+001	(5.96020428307871e+001dB,-1.71494464990023e-002°)	(6.12205121540142e+001dB,-1.86980805232091e-002°)	(6.16512385323796e+001dB,-1.92230965338564e-002°)	(6.25489873832583e+001dB,-2.04464202397878e-002°)	(6.40062197815956e+001dB,-2.28049779259579e-002°)	(6.68651803962638e+001dB,-2.89400297305613e-002°)
2.33345806228083e+001	(5.96020428289541e+001dB,-1.71889800536449e-002°)	(6.12205121518923e+001dB,-1.87411840473717e-002°)	(6.16512385301481e+001dB,-1.92674103446797e-002°)	(6.25489873807454e+001dB,-2.04935541023596e-002°)	(6.40062197783666e+001dB,-2.28575488237284e-002°)	(6.68651803911556e+001dB,-2.90067433777058e-002°)
2.33883723865918e+001	(5.96020428271448e+001dB,-1.72286047425890e-002°)	(6.12205121497288e+001dB,-1.87843869353304e-002°)	(6.16512385278934e+001dB,-1.93118263093357e-002°)	(6.25489873781312e+001dB,-2.05407966194681e-002°)	(6.40062197752098e+001dB,-2.29102409101221e-002°)	(6.68651803860509e+001dB,-2.90736108157015e-002°)
2.34422881531975e+001	(5.96020428253465e+001dB,-1.72683207758964e-002°)	(6.12205121475418e+001dB,-1.88276894161808e-002°)	(6.16512385256605e+001dB,-1.93563446634131e-002°)	(6.25489873755678e+001dB,-2.05881480419452e-002°)	(6.40062197720207e+001dB,-2.29630544642347e-002°)	(6.68651803808521e+001dB,-2.91406323987477e-002°)
2.34963282084814e+001	(5.96020428235251e+001dB,-1.73081283640706e-002°)	(6.12205121454349e+001dB,-1.88710917197311e-002°)	(6.16512385232896e+001dB,-1.94009656425895e-002°)	(6.25489873729904e+001dB,-2.06356086206911e-002°)	(6.40062197687786e+001dB,-2.30159897660246e-002°)	(6.68651803756854e+001dB,-2.92078084826054e-002°)
2.35504928389584e+001	(5.96020428217180e+001dB,-1.73480277182413e-002°)	(6.12205121432410e+001dB,-1.89145940757360e-002°)	(6.16512385210265e+001dB,-1.94456894839848e-002°)	(6.25489873703449e+001dB,-2.06831786072095e-002°)	(6.40062197655923e+001dB,-2.30690470964340e-002°)	(6.68651803705017e+001dB,-2.92751394232725e-002°)
2.36047823318040e+001	(5.96020428199041e+001dB,-1.73880190499086e-002°)	(6.12205121410788e+001dB,-1.89581967150974e-002°)	(6.16512385187370e+001dB,-1.94905164244236e-002°)	(6.25489873677776e+001dB,-2.07308582540573e-002°)	(6.40062197623220e+001dB,-2.31222267364001e-002°)	(6.68651803653142e+001dB,-2.93426255777747e-002°)
2.36591969748558e+001	(5.96020428180559e+001dB,-1.74281025710484e-002°)	(6.12205121388878e+001dB,-1.90018998688608e-002°)	(6.16512385164354e+001dB,-1.95354467016054e-002°)	(6.25489873651621e+001dB,-2.07786478137278e-002°)	(6.40062197590656e+001dB,-2.31755289681333e-002°)	(6.68651803600127e+001dB,-2.94102673035464e-002°)
2.37137370566148e+001	(5.96020428161852e+001dB,-1.74682784942019e-002°)	(6.12205121366450e+001dB,-1.90457037686856e-002°)	(6.16512385140571e+001dB,-1.95804805536016e-002°)	(6.25489873625381e+001dB,-2.08265475396906e-002°)	(6.40062197558365e+001dB,-2.32289540742735e-002°)	(6.68651803547637e+001dB,-2.94780649597759e-002°)
2.37684028662470e+001	(5.96020428143221e+001dB,-1.75085470324389e-002°)	(6.12205121344770e+001dB,-1.90896086470907e-002°)	(6.16512385117742e+001dB,-1.96256182195615e-002°)	(6.25489873598998e+001dB,-2.08745576858915e-002°)	(6.40062197524949e+001dB,-2.32825023377033e-002°)	(6.68651803494183e+001dB,-2.95460189054191e-002°)
2.38231946935852e+001	(5.96020428124830e+001dB,-1.75489083992915e-002°)	(6.12205121322887e+001dB,-1.91336147366492e-002°)	(6.16512385094290e+001dB,-1.96708599384479e-002°)	(6.25489873572436e+001dB,-2.09226785068666e-002°)	(6.40062197491954e+001dB,-2.33361740427404e-002°)	(6.68651803441058e+001dB,-2.96141295011954e-002°)
2.38781128291300e+001	(5.96020428106331e+001dB,-1.75893628086818e-002°)	(6.12205121300145e+001dB,-1.91777222705328e-002°)	(6.16512385070163e+001dB,-1.97162059501153e-002°)	(6.25489873545661e+001dB,-2.09709102577387e-002°)	(6.40062197458904e+001dB,-2.33899694738209e-002°)	(6.68651803387861e+001dB,-2.96823971080859e-002°)
2.39331575640521e+001	(5.96020428087369e+001dB,-1.76299104750240e-002°)	(6.12205121277798e+001dB,-1.92219314828694e-002°)	(6.16512385046780e+001dB,-1.97616564953029e-002°)	(6.25489873519008e+001dB,-2.10192531943097e-002°)	(6.40062197425651e+001dB,-2.34438889161234e-002°)	(6.68651803333964e+001dB,-2.97508220878247e-002°)
2.39883291901931e+001	(5.96020428068624e+001dB,-1.76705516134341e-002°)	(6.12205121255700e+001dB,-1.92662426080202e-002°)	(6.16512385023016e+001dB,-1.98072118147317e-002°)	(6.25489873491770e+001dB,-2.10677075727180e-002°)	(6.40062197391900e+001dB,-2.34979326554428e-002°)	(6.68651803279966e+001dB,-2.98194048033974e-002°)
